artist_uri,artist,artist_popularity,artist_followers,major_label,genre_pop,genre_screen,genre_hiphop,genre_punk,genre_blues,genre_country,genre_rnb,genre_rock,genre_latin,genre_dance,genre_indie,genre_elect,genre_gospel,genre_chill
3ohcHMuUq1717s8AH17hfT,The White Buffalo,55,443433,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,73,4140523,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3oKRxpszQKUjjaHz388fVA,Parcels,62,558191,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,71,3674764,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3o2JkvV32a6n4Xwf585pmT,Jac & Harri,29,5832,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3niqfoc7C6lIeCNVz8iZYE,Framing Hanley,45,193626,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
3nViOFa3kZW8OMSNOzwr98,Queen Naija,64,2337364,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3nUbzTTtP2w4HqvT5y5vkV,The Griswolds,46,93973,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3nLYJvqbEzs5kg2TlprxIG,White Lion,52,718204,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3nFkdlSjzX9mRTtwJOzDYB,Jay-Z,82,7379129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3nAdmhth5AczU6YwCJOlYh,Dropgun,47,75100,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3mp5zzEz1qTq7X5a2yOS2B,Swingrowers,41,45628,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3mopzOAKf1rXtmBUjAeEgz,The Cocktails,15,1506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3mndTMiP2EOug7cIjq177j,Conejo,39,77277,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3mZqziCJj4pq3P2VBpmK6p,Friendly Fires,44,226690,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
3mPc8WGusz2XF3Tvs3AKCR,Carlie Hanson,52,386913,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3mJ9GlkLzj8Ka7Z7EQaCMi,Watsky,51,347064,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3mIj9lX2MWuHmhNCA7LSCW,The 1975,72,5619686,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3mGe3yyg9FrxlHidyYWiH6,Candyman,30,12597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3luonLzvSOxdU8ytCaEIK8,IC3PEAK,60,1016312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3lTIrl4h1Vov8fDaNqXUof,Capital Kings,46,193333,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0
3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,60,367205,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3l0RaT1QvO3sAHccHxZgy1,Bodine,22,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3l0CmX0FuQjFxr8SK7Vqag,Clairo,75,3311257,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3kortApcf0ntRWexUkJE4H,Uncle Murda,45,248082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,71,4607551,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3klZnJvYGIbWritVwQD434,Duncan Laurence,67,415938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,68,2102117,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3kZdsaTYgaaolNxpnJ4iDe,Son Lux,55,285230,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3kVUvbeRdcrqQ3oHk5hPdx,Grouplove,64,1092275,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
3kHVioJpVxlazAAKQ64pC1,Yuna,56,409340,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3jksrX4oBklxR78ft8gv3j,Plies,62,1570341,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3jk39CGeaaSO3FPKNx1RUx,Syd,66,473539,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3jahzTuztFVegfKXChatkY,Trillville,44,279470,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3jOstUTkEu2JkjvRdBA5Gu,Weezer,72,2730676,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,77,2183390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3jHBxvZ9gbBkZ17wKUqVsO,Kent Jones,49,108342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3jFE9Q1V7P1AkbU5UzPEol,Dusky Grey,31,20251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3jERgGiTwNAPxNmDasAb31,Tyler Shaw,57,72553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3jAZsSIIA8HLjxR99biJyx,Cico P,50,19515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3j7Sw80qzL2FJlryUhI3wG,Shabba Ranks,47,129367,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3j0kMFxXTTYsuw1twLClw3,Motorama,49,200267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3iri9nBFs9e4wN7PLIetAw,gnash,64,1588163,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,75,2399279,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3inldrGQ3r2FR5ZEBFlyWm,Fly Ty,8,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ifxHfYz2pqHku0bwx8H5J,Amtrac,50,84090,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
3iTsJGG39nMg9YiolUgLMQ,Morrissey,58,904668,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3iJxb3kWDQxXwD7zpUO6bm,Cross My Heart Hope To Die,13,3739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3hyEbRtp617pNCuuQjyOmc,Lost Kings,59,359487,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,74,966697,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3hozsZ9hqNq7CoBGYNlFTz,OK Go,54,478547,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3hcs9uc56yIGFCSy9leWe7,Lil Durk,83,4144089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3hE8S8ohRErocpkY7uJW4a,Within Temptation,60,1082933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3h11MHQeCrcsUgRRijI1zL,Mark Knight,51,123609,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3gtaVMrNBTAFtlzYTeHNua,Tessanne Chin,31,27640,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,71,3923019,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3gk0OYeLFWYupGFRHqLSR7,Showtek,61,454537,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3geBnU34t84pzDQevh7QVz,Ehennuhsen,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,70,6304328,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3gbaHBYDy62irTs0ZsHNmi,Wiktoria,43,45571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,72,1980618,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3gGUMEwIX6XodWsYEvKSal,YBN Nahmir,63,2857550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3g90aBVbbdK0mfQbI3vK6r,Shavi,35,5180,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3fyhhXHbGVLuSHFk2SYx4I,Popp Hunna,48,59048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3flTDj1VSZCktpBGZlNutt,Javier Colon,30,18144,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3fZgTHf9UHEA1oLYLEhnk2,The Mouse Outfit,44,49462,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,80,23079413,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3fMPMTQO76ODMnLvRBS27F,Fuzo,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f5fB1YUbkUnW7cf7I0R48,Geto Boys,54,647983,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3f5eDe7KfH3eTCc94eJCad,Marshall Marshall,27,15952,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3eu4XaXUnk055bWtkKkK3W,Jimmy Wopo,36,108524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3ehhDHrrR3jtqSVJA52cRP,ripmattblack,22,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ecInXeVEuySk8y1AYFA74,Slakah The Beatchild,9,23500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3eVa5w3URK5duf6eyVDbu9,ROSE,62,2941059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3e7awlrlDSwF3iM0WBjGMp,Little Mix,77,10419699,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,60,994079,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3driPpCh1JEUnPFKGyHXDr,New Medicine,51,59789,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3ddT1Q3KQAm1G7UcIfz5KJ,convolk,55,215178,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3dctbbXhrRgigX1icexnws,Bridgit Mendler,51,41473,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,61,1680628,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3dU6nnz41NilxdIuPLZ10b,The Erised,17,7383,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3dKjmeRZcSUw617CoMzEA0,Nafe Smallz,61,182153,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
3crnzLy8R4lVwaigKEOz7V,E-40,66,754790,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz,61,637980,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,60,213492,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
3c95qPRLU7Jpu9rC3rc5A0,James Wolpert,13,2391,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3bwENxqj9nhaAI3fsAwmv9,Tokyo Machine,51,180411,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3bhu7P5PfngueRHiB9hjcx,Elle King,65,488117,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3bGXaFVQLASmDMdjjeJr8a,Montgomery Gentry,58,1255109,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3bDyA9fZI4l6M7ho44Y4MN,Bottleneck,48,99154,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3bBb1wCpTPxl3KRfb2UbJb,Mike Vallas,34,6414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,75,4783975,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
3ao3jf5d70Tf4fPh2bnXVl,WE the Kings,60,1220161,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3ajf12ub55b51qcS94d9Co,Orla Gartland,60,196295,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3aVoqlJOYx31lH1gibGDt3,Babyface,57,854156,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3aTMDZLtkFlYQfQL7bzccp,Ryan Leslie,45,165824,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3aQeKQSyrW4qWr35idm0cy,T-Pain,76,3860549,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3aQ7I4C84b5EPAFkLMhpin,5th Ward Boyz,27,67028,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3aGFCoR8xGN6DKwvdzeSja,ILOVEMAKONNEN,57,351071,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,60,781697,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,60,539442,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,61,534734,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3ZooCJzNMTLpmJaIRUEorI,Young Dro,48,738008,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3ZajykUFFll0Xwgal0fQfO,Ferras,26,8824,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3ZPRZDAAuBrvx1tsIjeFxh,Pat Lok,41,28401,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
3Z0otmc2wMAPGElrQaWGql,Dexter,25,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Yw2flLUwQIZgpA2qSNj30,Alisan Porter,28,13772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3YpKkSd9uluZRtrh2oUsVn,The Spacies,37,9331,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3YdT8QvV4QvY4DfVJhxdcZ,Grace VanderWaal,55,1292890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,79,22563832,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3YJMzGjAm245zwJooY7PEj,Chrisette Michele,54,510482,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,74,5239196,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3Y365ZqTf6fJ4ZcRnLKPGt,Gorilla Zoe,52,768824,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3Y2MLcrD3ZQXRXmtn4fZQx,SpotemGottem,58,322421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,65,754455,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3XonXgjEAAXVl0WKLF1Z4g,Sidney Samson,48,64661,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3XcCT5MPlQPWFTJyzXbfuX,Maejor Ali,60,90945,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3XV0lFzNs8BCTwhJTcMiBr,Beyonce,46,14478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3XINWZaloea97SIRiyTJxX,DubVision,61,293897,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3XHO7cRUPCLOr6jwp8vsx5,alt-J,69,3045110,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3XC57xz74X3xUi1hv4mge1,Winona Oak,56,106408,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3X0tJzVYoWlfjLYI0Ridsw,Suzanne Vega,56,389451,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
3WilJWdCNLSU7fpYjiKb7v,Cassidy,48,530614,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3WfJ1OtrWI7RViX9DMyEGy,Mayday Parade,60,1282578,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3WaJSfKnzc65VDgmj2zU8B,Interpol,63,1424953,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3WTWOrIS77vY3hkCFqTyIw,Howling,46,70863,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3WOOglGBDGvr6c2WBeMAWn,Urban Cone,43,69222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,77,6851158,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3WEpQkwVA27jpSU3qzNyCA,Brothers Page,26,34148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3W9UldYu0xJcaOAw2SUTDI,Panama,58,110199,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3VwKSHAfgzV1DOHV0aANCI,TOKiMONSTA,55,283111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3Vl9fyKMIdLMswk8ai3mm9,Rebecca Black,48,104322,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3VWII9MTZSfIdOXr1DafzL,lilspirit,40,32162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3VVLqeEqQQqTgT8YhfY9Z6,Emmit Fenn,60,144410,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3VStI6m5Ig9FAyUaa0lYAP,James Otto,46,83859,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3VSHFjwG94ubNcoST9hfxX,Hugo,46,53922,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3VHAySZQPlfGlNLslzXYpN,Nathy Peluso,69,865096,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3VAxb3UskTNiHAKh4UeOEv,JR JR,43,89786,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3V8Gdws52TzoL8WLZHvpzc,SafetySuit,44,120357,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3V5HSi5V8ivCbmIkQUW5nO,This Or The Apocalypse,26,34358,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3V35H6xv4eium9zl8CQeG5,Funky DL,41,38689,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3V1zHjaKSXKbaOEGNHjuPO,Zoology,26,18029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3UvcmAOZt64oKpP95f6MMM,Big Star,44,128553,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,64,975407,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3UhIlk54Oe4ja06V962ptU,Triggerfinger,39,151536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,63,2406261,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3UVRliakQfa1pMWIsNuiZ8,Musiq Soulchild,57,1002763,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3USpNaxpX1iNqNnQWqg9ob,Mack 10,56,577636,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3TyeX0lk4B7k56ukfzEE0z,Tenille Townes,53,114144,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3TaUSUXn41GixL7zbvrIDt,A-Trak,60,122248,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3TZlqrpMAxc0nR7jKggeyh,CRUCIFIX,50,38003,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,60,103014,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3TVXtAsR1Inumwj472S9r4,Drake,93,64093385,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3TOqt5oJwL9BE2NG9MEwDa,Disturbed,71,5512147,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs,64,1103948,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3TAuvixByrl46lX0uwygkg,Eve To Adam,27,23754,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3T1svxQqCMpmWxoSt3oCBG,Margaret Durante,19,3302,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,75,2781068,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3SoOohS0zlj8nLdGmhrKA7,Olivver the Kid,48,43182,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3SgHzT552wy2W8pNLaLk24,Hillsong Worship,70,3952581,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3ScY9CQxNLQei8Umvpx5g6,Fat Joe,67,1346370,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3SYGWAHCe31oykdeUPpoJp,Miranda Cosgrove,46,1080254,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3SRJWVa6lZnqRHOyAHmDrX,Jon B.,50,1038920,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3Rx4PJ7SP6unkOk5elPUK7,Money Man,67,441732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,68,921217,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3RbyaF3Pq6iDUKNp04AIcU,New Politics,48,285218,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3RNrq3jvMZxD9ZyoOZbQOD,Korn,72,5564888,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3QvuHlyW42Ei3AyGOO4AMT,Ria Mae,38,24555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3QryVD03gGZOLQQXjy3EoA,Getter,53,300981,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3QaxveoTiMetZCMp1sftiu,Waterparks,62,413424,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,72,2051116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3QLIkT4rD2FMusaqmkepbq,Rachel Platten,62,844375,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3PhoLpVuITZKcymswpck5b,Elton John,82,9458979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3PcnAVq9b3HyDUkNFTvyUu,Spencer Annis,30,4179,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3PLyAykPbTPfncYaH2hxdP,Buck 22,23,480,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3PALZKWkpwjRvBsRmhlVSS,Gunship,49,172439,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3P4vW5tzQvmuoNaFQqzy9q,chloe moriondo,62,596708,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3P33qFNGBVXl86yQYWspFj,Martina McBride,56,1153139,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3Oim8XBPbznAa8Jj8QzNc8,Cults,68,403622,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3ORjiw8wkhpj3uqw9f6CPw,Denine,22,6723,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3OKg7YbOIatODzkRIbLJR4,TheFatRat,64,1447257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3NwcP2GO2sZZS2BVvWcc9T,Kura,46,82001,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3Nrfpe0tUJi4K4DXYWgMUX,BTS,92,50800538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3Ngh2zDBRPEriyxQDAMKd1,matchbox twenty,65,2127619,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,70,2694820,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,61,2023221,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3N7q5meGCAvpjRAr2U8OX5,Dangerkids,40,68800,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3N4FiTxpPQRsrihmTMN349,Marcus & Martinus,54,599216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3MyFDtqB80WZvbtCZRsekM,Bakermat,62,352560,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3MuPVbFDynbq9zRTAqjRxi,Max Jury,41,29803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3MdXrJWsbVzdn6fe5JYkSQ,Latto,72,807853,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,73,5699245,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3MZsBdqDrRTJihTHQrO6Dq,Joji,80,5992900,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3MUnAJMKx97SfTZYNB2iXY,The Electric Swing Circus,41,52444,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,74,6996548,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3LpLGlgRS1IKPPwElnpW35,James Morrison,62,1480045,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,62,1584709,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
3LedjkHgJTjLJfDTM5YgmD,Pacific Air,31,38042,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3LVtZP0UUtY35ptAnntYsT,The Friday Night Boys,28,39729,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3LIJJJkO7R5RasRwt7xIn5,Mystikal,56,568926,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3KwmxIhSe9UTSEF37kwngR,SHAED,59,152484,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3KedxarmBCyFBevnqQHy3P,Jessie Reyez,67,1114339,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3KV3p5EY4AvKxOlhGHORLg,Jeremih,74,5737300,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,67,1113352,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3KLA7mvD10XxcjRbo3uTdB,Drake,37,11341,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3K2zB87GZv1krx031en5VA,La Roux,65,617020,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
3JsHnjpbhX4SnySpvpa9DK,V,67,8077921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,75,1869934,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3JaAGmSTpJK35DqWrDUzBz,Sweet,58,370146,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3JKU6cvr3SESsNviVlNCZc,BananaLemon,25,20207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3JDIAtVrJdQ7GFOX26LYpv,Accept,57,762650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3J5OtMrtDAw0IcanJR28Ya,Texas In July,35,107644,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3IyuxBX0pwXqbeFI4DWmhG,Riff,40,102632,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3IunaFjvNKj98JW89JYv9u,The Japanese House,57,528784,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
3Isy6kedDrgPYoTS1dazA9,Sean Paul,79,3918700,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3IpvVrP3VLhruTmnququq7,Mike Williams,60,336266,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
